2216.327483791295,12:16:33.381181
1612.0944219766575,12:16:33.381501
2608.04324268013,12:16:33.383259
2211.380712792059,12:16:33.383541
388.97284790884237,12:16:33.385165
406.65514255453587,12:16:33.385436
1627.488899339217,12:16:33.387112
940.4880531790369,12:16:33.387405
330.71079295187064,12:16:33.427353
1646.8465068625023,12:16:33.427680
3683.9399444504543,12:16:33.429289
4240.634850057751,12:16:33.429537
2000.8964257911693,12:16:33.431125
883.0429901744391,12:16:33.431403
2227.656481198531,12:16:33.433013
1840.2741117559763,12:16:33.433315
70.62587618741821,12:16:33.435318
-816.9914521129427,12:16:33.435602
-2048.7117183856244,12:16:33.476152
-4571.989963332093,12:16:33.476448
-4519.300013557503,12:16:33.477959
-72.499748872705,12:16:33.478211
3886.6697663861005,12:16:33.479697
4261.87981141225,12:16:33.479944
3280.0512966135857,12:16:33.481406
3291.0391105220265,12:16:33.481650
1665.2119437087365,12:16:33.524659
-1720.5133630468863,12:16:33.524927
-2885.3792535177504,12:16:33.526409
-1950.8621188173206,12:16:33.526645
-816.4979001146735,12:16:33.528117
-263.6298611489576,12:16:33.528382
-628.1153034466579,12:16:33.529819
-2209.16978724819,12:16:33.530065
-4013.331989524493,12:16:33.531564
-4385.3328128072035,12:16:33.531811
-3184.3723989033847,12:16:33.573360
-1472.5280900604369,12:16:33.573639
-1033.809259291033,12:16:33.575111
-2224.5622548433357,12:16:33.575392
-3346.9550322815057,12:16:33.576825
-3551.8473460141013,12:16:33.577058
-2900.035626425727,12:16:33.578508
-1406.7419975943865,12:16:33.578742
821.3886787205753,12:16:33.580205
2662.2372807961688,12:16:33.580441
2282.5238023274596,12:16:33.622265
221.96238653071345,12:16:33.622574
-1604.9144095503234,12:16:33.624108
-2501.9751513226934,12:16:33.624357
-2497.953593174816,12:16:33.625814
-2049.841430825136,12:16:33.626058
-1604.1878100252654,12:16:33.627516
-116.39035707491814,12:16:33.627766
1708.6872855084225,12:16:33.629236
2223.0547809329087,12:16:33.629477
2562.213440278521,12:16:33.670933
2572.272041742927,12:16:33.671266
1551.851260732851,12:16:33.672776
1206.505816203596,12:16:33.673022
1990.5529951095982,12:16:33.674448
2365.565883803498,12:16:33.674689
2327.579084797185,12:16:33.676138
2668.9489134200035,12:16:33.676378
2609.851700482299,12:16:33.677858
2162.868967660755,12:16:33.678102
1944.0524315960088,12:16:33.719631
993.8906581145295,12:16:33.719928
-636.6036516056287,12:16:33.721436
-1519.2780046579633,12:16:33.721690
-1575.8240015219367,12:16:33.723153
-1283.374308751879,12:16:33.723427
-406.6663227590292,12:16:33.724874
789.3517447271702,12:16:33.725120
527.7624692357865,12:16:33.726598
-1598.357963797716,12:16:33.726843
-2332.770527954489,12:16:33.768936
236.40832152829503,12:16:33.769254
2585.044321853258,12:16:33.770979
1258.6155345239258,12:16:33.771302
-1242.9275068413604,12:16:33.772930
-3574.680240549134,12:16:33.773204
-5779.597145743028,12:16:33.774824
-2266.420961868191,12:16:33.775093
5372.1013507284715,12:16:33.776755
8432.680642974974,12:16:33.777026
7558.219526459631,12:16:33.818516
6923.963381511787,12:16:33.820071
5474.485201127556,12:16:33.820327
1023.8103462194181,12:16:33.821788
-3396.5892564026162,12:16:33.822034
-4141.365332781221,12:16:33.823516
-3322.4147684549057,12:16:33.823769
-2750.4343602019107,12:16:33.825251
-2380.74716371121,12:16:33.825500
-2638.497003824318,12:16:33.866249
-3281.4839827697974,12:16:33.866572
-4489.523743590281,12:16:33.868275
-5323.512125577574,12:16:33.868556
-3932.051610732105,12:16:33.870178
-1289.5311122356825,12:16:33.870446
777.3914635488458,12:16:33.872069
863.9286521826368,12:16:33.872340
-760.2875652396472,12:16:33.873988
-1588.8155084563568,12:16:33.874256
-1042.1982386270292,12:16:33.915010
-892.0303226897583,12:16:33.915367
-1212.1969098867448,12:16:33.917033
-1959.0993787825619,12:16:33.917309
-1936.9362569851235,12:16:33.918924
1066.6795207303016,12:16:33.919195
3036.418730737189,12:16:33.920830
1674.0258875401596,12:16:33.921104
225.3678658167754,12:16:33.922746
200.6368023337759,12:16:33.923015
756.1369889889886,12:16:33.963665
415.0846435409818,12:16:33.963984
405.14417715158703,12:16:33.965646
1542.0879221129333,12:16:33.965950
1284.1531919535228,12:16:33.967588
-317.7068635862924,12:16:33.967860
-672.3583728688292,12:16:33.969467
-118.08800336395143,12:16:33.969733
-506.1855041070868,12:16:33.971381
-1793.6093442932142,12:16:33.971651
-1674.7598972201454,12:16:34.012566
1043.98544593711,12:16:34.012888
2273.9207224203697,12:16:34.014545
566.9503916327046,12:16:34.014822
315.919465348703,12:16:34.016484
1851.8364214206526,12:16:34.016759
2719.850693198168,12:16:34.018371
2487.3031539541644,12:16:34.018642
1391.897066365839,12:16:34.020314
142.34168542109472,12:16:34.020586
-763.8783777332122,12:16:34.061298
-946.0121154590778,12:16:34.061618
-187.96991509655675,12:16:34.063316
-283.01143313133525,12:16:34.063599
-1436.3727892167205,12:16:34.065233
-1798.6951881326743,12:16:34.065506
-345.78845560028543,12:16:34.067138
3350.181421874891,12:16:34.067433
4458.723092171237,12:16:34.110062
410.48903899515864,12:16:34.110380
-852.5533887295808,12:16:34.112081
2628.357624009685,12:16:34.112358
4310.898049138339,12:16:34.113988
3594.4698984478746,12:16:34.114257
3407.364852917222,12:16:34.115901
4256.6986871311055,12:16:34.116175
5021.458951837928,12:16:34.117818
4599.582192350854,12:16:34.118085
1911.4625392711505,12:16:34.158765
-2162.0145319693447,12:16:34.159085
-5295.270959287256,12:16:34.160778
