-22752.65425913906,12:14:44.230518
-74809.20608105439,12:14:44.232243
-105778.1304178263,12:14:44.232438
-97764.77967722877,12:14:44.276019
-78376.34668254208,12:14:44.276269
-56621.66163684147,12:14:44.278779
-32519.11553597473,12:14:44.279000
-14758.81787765598,12:14:44.281933
-8470.603550415493,12:14:44.282218
-4388.136402904947,12:14:44.325970
5653.728784300326,12:14:44.326287
17595.70933264837,12:14:44.329566
25684.088040965336,12:14:44.329851
28559.85758504483,12:14:44.332725
28485.187426548233,12:14:44.333093
27564.504254897103,12:14:44.336236
27356.856837125422,12:14:44.336533
30337.417936729373,12:14:44.338979
33037.974972480835,12:14:44.339283
32287.32143034693,12:14:44.373819
32450.66260009954,12:14:44.374172
34669.57087557234,12:14:44.376852
33727.00750088321,12:14:44.377112
26162.20170951348,12:14:44.379309
17539.734221136718,12:14:44.379607
15869.765195718257,12:14:44.382192
19873.59372425972,12:14:44.382804
21268.915657612106,12:14:44.386345
14543.81770108211,12:14:44.386649
6071.238466481753,12:14:44.422184
5458.6474573276555,12:14:44.422513
10126.030140744775,12:14:44.425056
11569.070966940715,12:14:44.425345
7614.977239845093,12:14:44.427582
2823.1714264715283,12:14:44.427871
825.7619153848464,12:14:44.430241
2112.191824043642,12:14:44.430520
5989.322343244277,12:14:44.432368
7803.582032778145,12:14:44.432650
3424.37051792745,12:14:44.471280
-777.8551405697956,12:14:44.471585
1122.8859787156057,12:14:44.473806
2018.3638967092206,12:14:44.474078
-2807.322610182917,12:14:44.476345
-6520.073613310372,12:14:44.476616
-4981.981167054397,12:14:44.478530
-2512.3017881685146,12:14:44.478800
-2491.5407303545867,12:14:44.480752
-3695.9155284236176,12:14:44.481053
-3679.6853276139573,12:14:44.520859
-2531.1572847493176,12:14:44.521172
-1087.9778189050708,12:14:44.523058
1480.1166701036996,12:14:44.523369
2917.1434346283586,12:14:44.525296
2544.5991937032118,12:14:44.525572
1768.7275215693464,12:14:44.528192
-448.7652914313697,12:14:44.528476
-1241.6967365574176,12:14:44.530546
-1315.5085782805718,12:14:44.530824
-3776.7887952582014,12:14:44.568283
-5439.323205826938,12:14:44.568609
-5661.874380421199,12:14:44.570603
-5726.370523012322,12:14:44.570888
-4910.924426201556,12:14:44.572727
-4001.0968779661753,12:14:44.573009
-3786.0149616889007,12:14:44.574787
-3759.931966673929,12:14:44.575064
-3566.1333927646624,12:14:44.577041
-2636.444848480634,12:14:44.577322
506.8328008365436,12:14:44.616876
4966.144121141706,12:14:44.617196
6578.956458391665,12:14:44.619286
4358.109501695426,12:14:44.619573
698.316462362111,12:14:44.621485
-1937.31269494482,12:14:44.621759
-1394.8406381553825,12:14:44.623859
2419.0773977369777,12:14:44.624145
5411.058269652393,12:14:44.665739
4700.02403138377,12:14:44.666188
2357.204951545493,12:14:44.668670
-467.4666349271389,12:14:44.668988
-1774.1859520002913,12:14:44.670718
-263.5983144600191,12:14:44.670999
-372.2148807061435,12:14:44.673011
-2384.7867940779524,12:14:44.673295
-1781.8540589235747,12:14:44.674948
174.53030276083973,12:14:44.675241
601.8964749867137,12:14:44.714465
530.5856833464226,12:14:44.714827
1068.0769998850028,12:14:44.717362
2310.0773199656123,12:14:44.717668
2291.358937406465,12:14:44.719357
-617.3595157089867,12:14:44.719658
-2204.0022572515095,12:14:44.721891
1191.9827190027042,12:14:44.722200
5109.078610395305,12:14:44.723950
4703.509738219503,12:14:44.724228
2573.643521532955,12:14:44.762913
1291.6168664630943,12:14:44.763270
-1010.1799929653007,12:14:44.765125
-4046.1555334575523,12:14:44.765404
-4625.433209034638,12:14:44.767673
-1738.4365269621512,12:14:44.768039
1385.7931155133783,12:14:44.770098
1496.79315552116,12:14:44.770389
-653.6020090227522,12:14:44.772283
-1893.858520427546,12:14:44.772561
-322.911901463199,12:14:44.811719
1372.2422043149265,12:14:44.812034
920.3622862926163,12:14:44.813870
-109.26637959882527,12:14:44.814145
-1108.8834442614743,12:14:44.815786
-1886.995999460168,12:14:44.816198
-715.8751211762464,12:14:44.818236
2378.36714414927,12:14:44.818511
3376.450467508667,12:14:44.820482
282.70255139087493,12:14:44.820762
-2999.866957535673,12:14:44.860482
-3393.6253815857144,12:14:44.860826
-1123.803597002313,12:14:44.862521
1489.4808757475244,12:14:44.862797
1617.2709326196614,12:14:44.864643
-664.6151134581852,12:14:44.864945
-4201.619525005685,12:14:44.866568
-6544.905217123003,12:14:44.866816
-4711.889878556095,12:14:44.868310
-588.3479784353292,12:14:44.868560
1658.2064699248062,12:14:44.909489
1307.177338513296,12:14:44.909808
-140.89315552929406,12:14:44.911538
-1392.7569466724647,12:14:44.911815
-820.2661974659568,12:14:44.913416
2745.5645196591745,12:14:44.913688
5865.143997534097,12:14:44.915309
4483.418094108013,12:14:44.915585
2139.241134929835,12:14:44.917192
2074.6813237547863,12:14:44.917460
1434.1162229483195,12:14:44.919290
-254.49130045459265,12:14:44.919569
-1021.3331202995229,12:14:44.958456
-813.6878664133676,12:14:44.958774
-1106.986643490994,12:14:44.960507
-2641.092083821787,12:14:44.960791
-2817.41595836624,12:14:45.006616
-1333.9420529111744,12:14:45.006936
-1194.7299952125982,12:14:45.008881
-2608.1277789216947,12:14:45.009163
-2562.9551745225144,12:14:45.010833
-626.6953521478379,12:14:45.011104
-409.8062591068921,12:14:45.055684
-1231.1639525151986,12:14:45.056003
507.4316612843129,12:14:45.057654
3810.6035744557826,12:14:45.057929
5138.134707058446,12:14:45.059562
3692.3878538525096,12:14:45.059839
1614.9897306360556,12:14:45.061578
172.58152929516177,12:14:45.061854
